ID,CustomerID,Date,TotalPrice,Fee,Status
OD51390,,20220427,786,5,0
OD51391,,20220428,3628,5,1
OD51392,,20220405,1154,5,1
OD51393,,20220408,441,5,2
OD51394,,20220406,986,5,2
OD51395,,20220415,2994,5,-1
OD51396,,20220406,922,5,1
OD51397,,20220417,331,5,-1
OD51398,,20220410,1024,5,1
OD51399,,20220428,887,5,-1
OD51400,,20220408,258,5,2
OD51401,,20220425,961,5,2
OD51402,,20220402,1495,5,0
OD51403,,20220410,2603,5,-1
OD51404,,20220418,3734,5,1
OD51405,,20220413,150,5,2
OD51406,,20220419,1525,5,1
OD51407,,20220414,2800,5,0
OD51408,,20220422,2523,5,1
OD51409,,20220424,4580,5,0
OD51410,,20220422,1330,5,-1
OD51411,,20220407,4569,5,0
OD51412,,20220406,1051,5,2
OD51413,,20220420,1012,5,0
OD51414,,20220415,680,5,1
OD51415,,20220420,84,5,1
OD51416,,20220413,3276,5,0
OD51417,,20220414,881,5,-1
OD51418,,20220404,1422,5,2
OD51419,,20220404,364,5,1
OD51420,,20220425,1641,5,0
OD51421,,20220408,1039,5,1
OD51422,,20220404,2108,5,0
OD51423,,20220422,2798,5,0
OD51424,,20220406,502,5,0
OD51425,,20220413,5505,5,-1
OD51426,,20220404,140,5,1
OD51427,,20220407,2212,5,-1
OD51428,,20220411,1104,5,2
OD51429,,20220429,101,5,2
OD51430,,20220401,1835,5,1
OD51431,,20220408,1972,5,-1
OD51432,,20220423,2765,5,2
OD51433,,20220409,646,5,1
OD51434,,20220407,220,5,2
OD51435,,20220427,419,5,0
OD51436,,20220405,690,5,-1
OD51437,,20220423,1942,5,0
OD51438,,20220418,164,5,1
OD51439,,20220406,116,5,-1
OD51440,,20220424,1174,5,0
OD51441,,20220417,3464,5,1
OD51442,,20220403,2327,5,-1
OD51443,,20220429,1484,5,1
OD51444,,20220403,882,5,2
OD51445,,20220423,1078,5,1
OD51446,,20220421,120,5,1
OD51447,,20220405,88,5,-1
OD51448,,20220417,380,5,2
OD51449,,20220424,3503,5,1
OD51450,,20220406,1449,5,1
OD51451,,20220428,531,5,1
OD51452,,20220429,78,5,0
OD51453,,20220407,50,5,0
OD51454,,20220427,1996,5,2
OD51455,,20220418,1521,5,2
OD51456,,20220410,1880,5,-1
OD51457,,20220424,189,5,0
OD51458,,20220408,326,5,2
OD51459,,20220416,1017,5,2
OD51460,,20220422,264,5,2
OD51461,,20220408,84,5,-1
OD51462,,20220413,837,5,2
OD51463,,20220411,134,5,0
OD51464,,20220423,731,5,0
OD51465,,20220414,167,5,0
OD51466,,20220421,3042,5,0
OD51467,,20220401,198,5,-1
OD51468,,20220425,2285,5,-1
OD51469,,20220422,679,5,1
OD51470,,20220426,4961,5,1
OD51471,,20220404,2323,5,2
OD51472,,20220402,600,5,-1
OD51473,,20220401,25,5,1
OD51474,,20220410,272,5,1
OD51475,,20220410,829,5,-1
OD51476,,20220401,2342,5,-1
OD51477,,20220422,112,5,2
OD51478,,20220403,220,5,1
OD51479,,20220428,132,5,1
OD51480,,20220427,414,5,0
OD51481,,20220421,1148,5,-1
OD51482,,20220404,1592,5,0
OD51483,,20220401,475,5,0
OD51484,,20220426,730,5,1
OD51485,,20220412,1305,5,-1
OD51486,,20220425,2426,5,2
OD51487,,20220410,225,5,0
OD51488,,20220420,478,5,1
OD51489,,20220416,1236,5,0
OD51490,,20220403,1289,5,1
OD51491,,20220422,303,5,-1
OD51492,,20220422,727,5,0
OD51493,,20220422,1603,5,2
OD51494,,20220425,3182,5,-1
OD51495,,20220405,2706,5,0
OD51496,,20220416,84,5,2
OD51497,,20220424,2860,5,-1
OD51498,,20220403,2300,5,1
OD51499,,20220410,2333,5,1
OD51500,,20220410,2776,5,0
OD51501,,20220426,406,5,2
OD51502,,20220419,466,5,-1
OD51503,,20220421,528,5,0
OD51504,,20220404,2555,5,-1
OD51505,,20220412,3037,5,0
OD51506,,20220421,1681,5,1
OD51507,,20220426,1298,5,-1
OD51508,,20220427,1336,5,0
OD51509,,20220410,84,5,-1
OD51510,,20220424,155,5,-1
OD51511,,20220419,165,5,2
OD51512,,20220408,4448,5,-1
OD51513,,20220407,2577,5,-1
OD51514,,20220420,3171,5,1
OD51515,,20220429,1125,5,-1
OD51516,,20220421,168,5,1
OD51517,,20220425,3643,5,1
OD51518,,20220428,2475,5,2
OD51519,,20220424,1615,5,-1
OD51520,,20220422,2870,5,0
OD51521,,20220405,2857,5,1
OD51522,,20220402,399,5,2
OD51523,,20220402,669,5,-1
OD51524,,20220422,1473,5,2
OD51525,,20220422,380,5,1
OD51526,,20220422,1137,5,1
OD51527,,20220401,93,5,-1
OD51528,,20220417,747,5,0
OD51529,,20220424,1558,5,2
OD51530,,20220416,1838,5,2
OD51531,,20220405,743,5,-1
OD51532,,20220407,965,5,2
OD51533,,20220406,1488,5,0
OD51534,,20220405,3417,5,-1
OD51535,,20220411,183,5,-1
OD51536,,20220413,1454,5,-1
OD51537,,20220408,3970,5,0
OD51538,,20220426,1153,5,2
OD51539,,20220412,144,5,1
OD51540,,20220429,1013,5,0
OD51541,,20220410,2308,5,2
OD51542,,20220427,1542,5,-1
OD51543,,20220404,2188,5,0
OD51544,,20220411,2557,5,-1
OD51545,,20220406,222,5,2
OD51546,,20220417,991,5,0
OD51547,,20220428,1059,5,1
OD51548,,20220409,866,5,2
OD51549,,20220428,2496,5,2
OD51550,,20220427,765,5,-1
OD51551,,20220417,1295,5,0
OD51552,,20220429,1006,5,-1
OD51553,,20220421,411,5,2
OD51554,,20220429,2685,5,1
OD51555,,20220419,3179,5,0
OD51556,,20220423,631,5,1
OD51557,,20220409,135,5,2
OD51558,,20220412,120,5,2
OD51559,,20220401,1499,5,1
OD51560,,20220418,328,5,1
OD51561,,20220416,29,5,0
OD51562,,20220419,1322,5,2
OD51563,,20220419,3344,5,-1
OD51564,,20220401,2622,5,0
OD51565,,20220421,1962,5,0
OD51566,,20220402,2148,5,2
OD51567,,20220402,1246,5,1
OD51568,,20220408,100,5,-1
OD51569,,20220421,1302,5,1
OD51570,,20220420,3262,5,0
OD51571,,20220412,3835,5,0
OD51572,,20220407,368,5,-1
OD51573,,20220406,1836,5,1
OD51574,,20220401,1814,5,0
OD51575,,20220416,135,5,0
OD51576,,20220420,257,5,0
OD51577,,20220413,108,5,0
OD51578,,20220420,1058,5,-1
OD51579,,20220423,2369,5,1
OD51580,,20220425,989,5,-1
OD51581,,20220422,1449,5,0
OD51582,,20220423,265,5,0
OD51583,,20220428,1319,5,-1
OD51584,,20220402,1600,5,0
OD51585,,20220429,2225,5,0
OD51586,,20220418,1091,5,0
OD51587,,20220404,144,5,1
OD51588,,20220425,1454,5,-1
OD51589,,20220420,2781,5,0
OD51590,,20220421,4807,5,1
OD51591,,20220405,414,5,1
OD51592,,20220418,2901,5,0
OD51593,,20220425,545,5,2
OD51594,,20220408,1552,5,2
OD51595,,20220427,579,5,0
OD51596,,20220422,440,5,1
OD51597,,20220415,2546,5,0
OD51598,,20220410,1358,5,0
OD51599,,20220419,773,5,1
OD51600,,20220425,942,5,0
OD51601,,20220412,1683,5,-1
OD51602,,20220403,2563,5,-1
OD51603,,20220429,3315,5,1
OD51604,,20220412,2980,5,0
OD51605,,20220429,3443,5,2
OD51606,,20220427,48,5,2
OD51607,,20220402,569,5,0
OD51608,,20220401,363,5,2
OD51609,,20220416,42,5,2
OD51610,,20220425,48,5,-1
OD51611,,20220414,951,5,1
OD51612,,20220402,220,5,2
OD51613,,20220419,42,5,0
OD51614,,20220418,3810,5,-1
OD51615,,20220423,944,5,-1
OD51616,,20220406,686,5,1
OD51617,,20220427,3101,5,0
OD51618,,20220405,2258,5,2
OD51619,,20220407,7811,5,2
OD51620,,20220405,1745,5,-1
OD51621,,20220427,2074,5,1
OD51622,,20220416,1129,5,0
OD51623,,20220415,1357,5,1
OD51624,,20220421,1536,5,1
OD51625,,20220428,1081,5,0
OD51626,,20220407,965,5,1
OD51627,,20220416,2247,5,0
OD51628,,20220408,393,5,2
OD51629,,20220412,1835,5,0
OD51630,,20220416,1659,5,-1
OD51631,,20220405,200,5,2
OD51632,,20220402,1766,5,0
OD51633,,20220429,4771,5,-1
OD51634,,20220403,1972,5,2
OD51635,,20220413,242,5,2
OD51636,,20220412,1197,5,-1
OD51637,,20220426,1566,5,2
OD51638,,20220407,1319,5,2
OD51639,,20220412,212,5,1
OD51640,,20220417,2516,5,-1
OD51641,,20220414,1625,5,-1
OD51642,,20220402,2081,5,-1
OD51643,,20220409,1706,5,0
OD51644,,20220429,996,5,0
OD51645,,20220421,2241,5,-1
OD51646,,20220417,1062,5,1
OD51647,,20220416,1617,5,0
OD51648,,20220428,317,5,0
OD51649,,20220405,445,5,2
OD51650,,20220406,2288,5,2
OD51651,,20220414,2708,5,-1
OD51652,,20220409,3873,5,-1
OD51653,,20220401,340,5,2
OD51654,,20220408,424,5,0
OD51655,,20220425,4059,5,2
OD51656,,20220409,3572,5,0
OD51657,,20220407,1290,5,-1
OD51658,,20220423,887,5,-1
OD51659,,20220423,382,5,2
OD51660,,20220422,294,5,2
OD51661,,20220423,1940,5,1
OD51662,,20220404,3002,5,2
OD51663,,20220401,105,5,1
OD51664,,20220415,1478,5,2
OD51665,,20220428,1307,5,2
OD51666,,20220401,657,5,2
OD51667,,20220423,2241,5,1
OD51668,,20220414,760,5,0
OD51669,,20220421,1258,5,1
OD51670,,20220411,357,5,2
OD51671,,20220405,1691,5,2
OD51672,,20220422,2903,5,1
OD51673,,20220408,2404,5,2
OD51674,,20220427,636,5,2
OD51675,,20220423,218,5,0
OD51676,,20220414,29,5,0
OD51677,,20220414,1796,5,-1
OD51678,,20220410,2596,5,0
OD51679,,20220419,681,5,2
OD51680,,20220419,3763,5,0
OD51681,,20220419,2451,5,-1
OD51682,,20220411,3271,5,0
OD51683,,20220408,212,5,1
OD51684,,20220408,678,5,-1
OD51685,,20220401,36,5,1
OD51686,,20220417,2057,5,-1
OD51687,,20220426,1310,5,1
OD51688,,20220424,771,5,2
OD51689,,20220410,286,5,-1
OD51690,,20220406,1701,5,1
OD51691,,20220401,623,5,-1
OD51692,,20220408,2122,5,1
OD51693,,20220417,2004,5,0
OD51694,,20220407,307,5,-1
OD51695,,20220427,3040,5,0
OD51696,,20220421,1116,5,-1
OD51697,,20220428,1008,5,2
OD51698,,20220411,5037,5,-1
OD51699,,20220406,99,5,0
OD51700,,20220416,2506,5,1
OD51701,,20220407,1002,5,1
OD51702,,20220423,3131,5,2
OD51703,,20220403,2562,5,2
OD51704,,20220429,314,5,2
OD51705,,20220422,1937,5,-1
OD51706,,20220415,2809,5,2
OD51707,,20220416,1844,5,-1
OD51708,,20220406,1326,5,0
OD51709,,20220426,2035,5,0
OD51710,,20220406,680,5,0
OD51711,,20220426,1183,5,1
OD51712,,20220422,281,5,1
OD51713,,20220410,3092,5,-1
OD51714,,20220406,1009,5,2
OD51715,,20220415,1500,5,2
OD51716,,20220412,3990,5,1
OD51717,,20220403,1281,5,0
OD51718,,20220429,257,5,1
OD51719,,20220404,2502,5,2
OD51720,,20220414,366,5,0
OD51721,,20220415,3015,5,2
OD51722,,20220427,1161,5,1
OD51723,,20220422,4335,5,-1
OD51724,,20220404,2210,5,1
OD51725,,20220426,4701,5,0
OD51726,,20220425,2451,5,1
OD51727,,20220420,749,5,1
OD51728,,20220428,913,5,2
OD51729,,20220404,265,5,1
OD51730,,20220409,2768,5,-1
OD51731,,20220420,2414,5,0
OD51732,,20220415,206,5,-1
OD51733,,20220410,150,5,2
OD51734,,20220406,4824,5,1
OD51735,,20220427,751,5,0
OD51736,,20220405,1053,5,1
OD51737,,20220421,118,5,-1
OD51738,,20220408,215,5,-1
OD51739,,20220419,3288,5,0
OD51740,,20220424,358,5,-1
OD51741,,20220427,374,5,2
OD51742,,20220419,665,5,1
OD51743,,20220417,3582,5,0
OD51744,,20220421,174,5,-1
OD51745,,20220408,433,5,-1
OD51746,,20220402,5306,5,2
OD51747,,20220402,2895,5,1
OD51748,,20220403,1206,5,-1
OD51749,,20220423,599,5,0
OD51750,,20220423,166,5,0
OD51751,,20220420,1028,5,1
OD51752,,20220408,2602,5,1
OD51753,,20220412,1115,5,1
OD51754,,20220425,1121,5,1
OD51755,,20220408,1598,5,1
OD51756,,20220422,2096,5,-1
OD51757,,20220405,5230,5,2
OD51758,,20220428,1150,5,-1
OD51759,,20220411,2668,5,1
OD51760,,20220406,151,5,-1
OD51761,,20220402,551,5,0
OD51762,,20220411,495,5,2
OD51763,,20220415,1893,5,-1
OD51764,,20220425,2305,5,2
OD51765,,20220425,3110,5,-1
OD51766,,20220426,5463,5,1
OD51767,,20220419,1454,5,-1
OD51768,,20220414,1034,5,1
OD51769,,20220404,1799,5,2
OD51770,,20220425,3549,5,1
OD51771,,20220427,325,5,-1
OD51772,,20220419,1462,5,1
OD51773,,20220416,978,5,-1
OD51774,,20220412,3032,5,1
OD51775,,20220425,727,5,2
OD51776,,20220408,1363,5,-1
OD51777,,20220425,2400,5,1
OD51778,,20220425,53,5,-1
OD51779,,20220428,367,5,1
OD51780,,20220421,1555,5,0
OD51781,,20220406,806,5,1
OD51782,,20220415,826,5,1
OD51783,,20220410,2179,5,2
OD51784,,20220403,145,5,2
OD51785,,20220413,2232,5,-1
OD51786,,20220427,2140,5,1
OD51787,,20220412,944,5,1
OD51788,,20220411,1855,5,2
OD51789,,20220428,1329,5,2
OD51790,,20220414,637,5,1
OD51791,,20220406,2202,5,2
OD51792,,20220404,98,5,0
OD51793,,20220402,2036,5,2
OD51794,,20220412,1060,5,0
OD51795,,20220427,2494,5,1
OD51796,,20220424,278,5,0
OD51797,,20220417,1496,5,-1
OD51798,,20220429,323,5,-1
OD51799,,20220401,578,5,0
OD51800,,20220405,3298,5,2
OD51801,,20220402,536,5,2
OD51802,,20220414,1364,5,1
OD51803,,20220417,3965,5,0
OD51804,,20220417,1467,5,1
OD51805,,20220429,2731,5,0
OD51806,,20220415,870,5,2
OD51807,,20220411,3398,5,1
OD51808,,20220410,1036,5,-1
OD51809,,20220404,351,5,1
OD51810,,20220414,1449,5,2
OD51811,,20220418,854,5,1
OD51812,,20220412,377,5,2
OD51813,,20220403,305,5,1
OD51814,,20220425,2810,5,1
OD51815,,20220421,1705,5,0
OD51816,,20220425,4007,5,-1
OD51817,,20220414,1043,5,2
OD51818,,20220406,1240,5,0
OD51819,,20220426,1646,5,0
OD51820,,20220406,1309,5,1
OD51821,,20220417,225,5,2
OD51822,,20220408,1975,5,0
OD51823,,20220412,3666,5,1
OD51824,,20220419,672,5,2
OD51825,,20220422,679,5,-1
OD51826,,20220407,3353,5,2
OD51827,,20220401,1533,5,1
OD51828,,20220422,2107,5,-1
OD51829,,20220409,1330,5,1
OD51830,,20220401,529,5,1
OD51831,,20220422,989,5,2
OD51832,,20220428,2847,5,1
OD51833,,20220413,138,5,1
OD51834,,20220409,1347,5,1
OD51835,,20220411,1771,5,2
OD51836,,20220410,1226,5,2
OD51837,,20220417,787,5,-1
OD51838,,20220415,1654,5,-1
OD51839,,20220417,2480,5,1
OD51840,,20220412,89,5,2
OD51841,,20220428,362,5,-1
OD51842,,20220419,1402,5,1
OD51843,,20220401,1505,5,-1
OD51844,,20220418,376,5,-1
OD51845,,20220411,406,5,0
OD51846,,20220427,2423,5,2
OD51847,,20220427,1776,5,0
OD51848,,20220426,2115,5,1
OD51849,,20220416,115,5,-1
OD51850,,20220406,3410,5,2
OD51851,,20220417,975,5,-1
OD51852,,20220406,1368,5,0
OD51853,,20220426,991,5,1
OD51854,,20220402,22,5,1
OD51855,,20220419,1956,5,-1
OD51856,,20220425,537,5,0
OD51857,,20220419,2025,5,1
OD51858,,20220414,160,5,0
OD51859,,20220415,873,5,0
OD51860,,20220406,2670,5,-1
OD51861,,20220402,1165,5,0
OD51862,,20220414,821,5,-1
OD51863,,20220418,1282,5,-1
OD51864,,20220428,4707,5,2
OD51865,,20220421,2595,5,1
OD51866,,20220418,1510,5,-1
OD51867,,20220423,3060,5,-1
OD51868,,20220425,394,5,-1
OD51869,,20220414,775,5,0
OD51870,,20220429,192,5,-1
OD51871,,20220410,989,5,1
OD51872,,20220408,768,5,2
OD51873,,20220426,2915,5,2
OD51874,,20220413,150,5,0
OD51875,,20220429,1060,5,-1
OD51876,,20220414,2980,5,2
OD51877,,20220406,159,5,2
OD51878,,20220428,1134,5,0
OD51879,,20220416,2802,5,1
OD51880,,20220404,5269,5,0
OD51881,,20220410,304,5,0
OD51882,,20220415,754,5,-1
OD51883,,20220429,2270,5,1
OD51884,,20220424,532,5,-1
OD51885,,20220406,82,5,-1
OD51886,,20220424,217,5,0
OD51887,,20220415,6558,5,1
OD51888,,20220402,974,5,-1
OD51889,,20220414,1177,5,-1
OD51890,,20220423,676,5,2
OD51891,,20220417,2470,5,-1
OD51892,,20220417,177,5,1
OD51893,,20220425,1419,5,0
OD51894,,20220412,3691,5,2
OD51895,,20220423,1987,5,-1
OD51896,,20220401,2542,5,-1
OD51897,,20220423,2377,5,1
OD51898,,20220425,1260,5,2
OD51899,,20220427,1510,5,1
OD51900,,20220422,134,5,2
OD51901,,20220404,802,5,1
OD51902,,20220411,46,5,1
OD51903,,20220419,2357,5,-1
OD51904,,20220418,3937,5,1
OD51905,,20220415,1597,5,0
OD51906,,20220404,5267,5,2
OD51907,,20220419,1315,5,1
OD51908,,20220421,576,5,-1
OD51909,,20220406,345,5,0
OD51910,,20220412,3529,5,0
OD51911,,20220405,2770,5,2
OD51912,,20220410,2702,5,2
OD51913,,20220412,5383,5,0
OD51914,,20220407,1156,5,2
OD51915,,20220402,687,5,-1
OD51916,,20220405,219,5,0
OD51917,,20220412,2555,5,0
OD51918,,20220411,4281,5,2
OD51919,,20220422,2241,5,1
OD51920,,20220404,688,5,1
OD51921,,20220412,446,5,-1
OD51922,,20220404,781,5,0
OD51923,,20220404,783,5,1
OD51924,,20220427,3324,5,1
OD51925,,20220412,1642,5,2
OD51926,,20220425,812,5,-1
OD51927,,20220403,2133,5,-1
OD51928,,20220406,1369,5,-1
OD51929,,20220406,665,5,2
OD51930,,20220418,2314,5,2
OD51931,,20220401,6501,5,-1
OD51932,,20220409,1151,5,-1
OD51933,,20220401,1836,5,-1
OD51934,,20220422,125,5,1
OD51935,,20220403,1431,5,1
OD51936,,20220421,774,5,0
OD51937,,20220413,2048,5,2
OD51938,,20220421,2935,5,1
OD51939,,20220414,640,5,0
OD51940,,20220422,197,5,2
OD51941,,20220415,4294,5,0
OD51942,,20220402,649,5,2
OD51943,,20220417,1072,5,0
OD51944,,20220423,2896,5,2
OD51945,,20220418,534,5,1
OD51946,,20220429,1908,5,0
OD51947,,20220404,113,5,0
OD51948,,20220427,914,5,2
OD51949,,20220401,1996,5,-1
OD51950,,20220403,617,5,2
OD51951,,20220410,3022,5,2
OD51952,,20220414,665,5,2
OD51953,,20220425,2758,5,0
OD51954,,20220408,118,5,-1
OD51955,,20220418,82,5,-1
OD51956,,20220421,430,5,2
OD51957,,20220429,1665,5,-1
OD51958,,20220426,920,5,2
OD51959,,20220423,3245,5,1
OD51960,,20220406,3427,5,-1
OD51961,,20220407,117,5,-1
OD51962,,20220421,866,5,-1
OD51963,,20220405,882,5,2
OD51964,,20220408,1208,5,2
OD51965,,20220411,496,5,0
OD51966,,20220411,2253,5,-1
OD51967,,20220407,1013,5,0
OD51968,,20220407,179,5,0
OD51969,,20220409,2205,5,0
OD51970,,20220402,22,5,-1
OD51971,,20220423,484,5,2
OD51972,,20220411,1717,5,-1
OD51973,,20220421,1749,5,-1
OD51974,,20220405,3972,5,1
OD51975,,20220421,1049,5,1
OD51976,,20220411,1302,5,1
OD51977,,20220427,6278,5,1
OD51978,,20220426,720,5,2
OD51979,,20220425,1997,5,-1
OD51980,,20220415,5077,5,1
OD51981,,20220414,1590,5,2
OD51982,,20220412,1538,5,-1
OD51983,,20220428,3011,5,0
OD51984,,20220418,7134,5,-1
OD51985,,20220415,1292,5,-1
OD51986,,20220416,204,5,-1
OD51987,,20220425,1211,5,1
OD51988,,20220421,1206,5,1
OD51989,,20220426,2346,5,1
OD51990,,20220429,4754,5,1
OD51991,,20220428,442,5,0
OD51992,,20220412,2079,5,-1
OD51993,,20220401,1546,5,1
OD51994,,20220419,369,5,1
OD51995,,20220418,3399,5,2
OD51996,,20220420,3118,5,-1
OD51997,,20220412,188,5,1
OD51998,,20220428,1444,5,-1
OD51999,,20220410,3283,5,2
OD52000,,20220422,2635,5,0
OD52001,,20220522,980,5,2
OD52002,,20220526,1916,5,-1
OD52003,,20220514,678,5,0
OD52004,,20220508,125,5,-1
OD52005,,20220524,704,5,0
OD52006,,20220528,6835,5,1
OD52007,,20220504,2133,5,1
OD52008,,20220510,359,5,2
OD52009,,20220520,368,5,-1
OD52010,,20220527,2428,5,0
OD52011,,20220502,3273,5,1
OD52012,,20220513,1359,5,-1
OD52013,,20220529,1279,5,-1
OD52014,,20220523,2280,5,2
OD52015,,20220504,2122,5,1
OD52016,,20220504,1219,5,2
OD52017,,20220517,1351,5,-1
OD52018,,20220511,1309,5,1
OD52019,,20220511,2585,5,2
OD52020,,20220524,1866,5,-1
OD52021,,20220530,1177,5,-1
OD52022,,20220519,1724,5,1
OD52023,,20220530,3168,5,0
OD52024,,20220520,390,5,-1
OD52025,,20220503,223,5,-1
OD52026,,20220505,2139,5,-1
OD52027,,20220518,1517,5,-1
OD52028,,20220508,1764,5,-1
OD52029,,20220519,1490,5,0
OD52030,,20220504,746,5,2
OD52031,,20220512,116,5,2
OD52032,,20220515,3781,5,1
OD52033,,20220501,1133,5,1
OD52034,,20220514,2337,5,-1
OD52035,,20220501,1325,5,1
OD52036,,20220519,1754,5,0
OD52037,,20220522,2082,5,1
OD52038,,20220515,2854,5,2
OD52039,,20220506,1482,5,2
OD52040,,20220508,390,5,-1
OD52041,,20220518,116,5,2
OD52042,,20220519,116,5,-1
OD52043,,20220502,4375,5,1
OD52044,,20220503,349,5,-1
OD52045,,20220525,265,5,0
OD52046,,20220504,728,5,-1
OD52047,,20220512,1539,5,0
OD52048,,20220528,2552,5,1
OD52049,,20220522,496,5,1
OD52050,,20220508,2049,5,-1
OD52051,,20220508,159,5,0
OD52052,,20220525,2294,5,0
OD52053,,20220519,728,5,2
OD52054,,20220512,2145,5,0
OD52055,,20220514,995,5,1
OD52056,,20220508,3645,5,1
OD52057,,20220515,2881,5,-1
OD52058,,20220501,2858,5,2
OD52059,,20220518,105,5,2
OD52060,,20220528,436,5,-1
OD52061,,20220502,1151,5,2
OD52062,,20220518,29,5,-1
OD52063,,20220521,1206,5,1
OD52064,,20220505,341,5,1
OD52065,,20220515,3563,5,2
OD52066,,20220525,914,5,2
OD52067,,20220501,1260,5,0
OD52068,,20220528,2485,5,1
OD52069,,20220525,3111,5,-1
OD52070,,20220528,964,5,2
OD52071,,20220514,2016,5,0
OD52072,,20220520,1629,5,-1
OD52073,,20220517,2239,5,0
OD52074,,20220526,1796,5,-1
OD52075,,20220519,2833,5,2
OD52076,,20220525,322,5,2
OD52077,,20220515,895,5,2
OD52078,,20220503,481,5,1
OD52079,,20220506,3410,5,-1
OD52080,,20220504,501,5,0
OD52081,,20220514,305,5,2
OD52082,,20220516,1180,5,-1
OD52083,,20220508,2664,5,-1
OD52084,,20220519,1759,5,-1
OD52085,,20220528,195,5,1
OD52086,,20220512,48,5,1
OD52087,,20220520,2949,5,-1
OD52088,,20220516,1542,5,1
OD52089,,20220509,1283,5,2
OD52090,,20220504,2562,5,-1
OD52091,,20220513,1487,5,2
OD52092,,20220522,1860,5,0
OD52093,,20220525,340,5,0
OD52094,,20220525,484,5,1
OD52095,,20220506,1466,5,-1
OD52096,,20220523,1168,5,0
OD52097,,20220503,1782,5,0
OD52098,,20220502,2696,5,2
OD52099,,20220513,439,5,1
OD52100,,20220521,4826,5,-1
OD52101,,20220514,3808,5,0
OD52102,,20220517,1304,5,2
OD52103,,20220517,2490,5,1
OD52104,,20220510,310,5,2
OD52105,,20220521,1009,5,2
OD52106,,20220524,883,5,1
OD52107,,20220514,834,5,-1
OD52108,,20220519,1057,5,0
OD52109,,20220521,344,5,2
OD52110,,20220503,117,5,0
OD52111,,20220510,2518,5,1
OD52112,,20220512,2043,5,0
OD52113,,20220518,3409,5,1
OD52114,,20220517,1067,5,0
OD52115,,20220525,1233,5,1
OD52116,,20220505,2439,5,2
OD52117,,20220516,2239,5,0
OD52118,,20220503,213,5,2
OD52119,,20220521,217,5,0
OD52120,,20220510,470,5,0
OD52121,,20220510,26,5,0
OD52122,,20220502,637,5,1
OD52123,,20220521,1279,5,-1
OD52124,,20220511,2956,5,-1
OD52125,,20220503,1539,5,2
OD52126,,20220506,291,5,1
OD52127,,20220514,470,5,0
OD52128,,20220529,1634,5,-1
OD52129,,20220511,1183,5,1
OD52130,,20220501,1802,5,2
OD52131,,20220507,1248,5,0
OD52132,,20220509,2270,5,1
OD52133,,20220504,1545,5,0
OD52134,,20220512,1489,5,2
OD52135,,20220525,681,5,0
OD52136,,20220509,2366,5,2
OD52137,,20220502,968,5,1
OD52138,,20220502,229,5,-1
OD52139,,20220511,1051,5,0
OD52140,,20220519,1148,5,-1
OD52141,,20220526,2655,5,2
OD52142,,20220516,1689,5,0
OD52143,,20220503,1032,5,1
OD52144,,20220501,2207,5,2
OD52145,,20220517,2110,5,2
OD52146,,20220505,264,5,0
OD52147,,20220513,1010,5,2
OD52148,,20220504,1689,5,2
OD52149,,20220507,2039,5,1
OD52150,,20220524,1426,5,-1
OD52151,,20220523,708,5,1
OD52152,,20220510,912,5,2
OD52153,,20220526,3722,5,-1
OD52154,,20220519,60,5,-1
OD52155,,20220503,4474,5,2
OD52156,,20220520,2288,5,0
OD52157,,20220501,5452,5,-1
OD52158,,20220523,1024,5,1
OD52159,,20220514,300,5,2
OD52160,,20220506,741,5,0
OD52161,,20220512,612,5,0
OD52162,,20220526,1876,5,1
OD52163,,20220509,2249,5,-1
OD52164,,20220520,1275,5,0
OD52165,,20220506,2196,5,1
OD52166,,20220521,1547,5,2
OD52167,,20220512,3683,5,-1
OD52168,,20220502,364,5,0
OD52169,,20220503,654,5,1
OD52170,,20220506,467,5,1
OD52171,,20220521,3075,5,2
OD52172,,20220529,576,5,0
OD52173,,20220506,108,5,1
OD52174,,20220510,2400,5,2
OD52175,,20220506,3302,5,-1
OD52176,,20220529,591,5,1
OD52177,,20220519,1084,5,2
OD52178,,20220503,3589,5,2
OD52179,,20220501,3031,5,-1
OD52180,,20220517,60,5,0
OD52181,,20220526,654,5,-1
OD52182,,20220515,1917,5,1
OD52183,,20220517,182,5,0
OD52184,,20220516,1216,5,-1
OD52185,,20220523,751,5,1
OD52186,,20220525,1156,5,1
OD52187,,20220518,2895,5,-1
OD52188,,20220529,2690,5,0
OD52189,,20220503,2660,5,0
OD52190,,20220517,5694,5,2
OD52191,,20220524,561,5,-1
OD52192,,20220526,1277,5,1
OD52193,,20220526,1009,5,2
OD52194,,20220530,1742,5,0
OD52195,,20220524,657,5,0
OD52196,,20220518,1675,5,-1
OD52197,,20220526,1805,5,0
OD52198,,20220518,746,5,-1
OD52199,,20220529,576,5,-1
OD52200,,20220518,571,5,2
OD52201,,20220502,1109,5,0
OD52202,,20220503,4677,5,2
OD52203,,20220510,1572,5,1
OD52204,,20220517,1306,5,1
OD52205,,20220518,418,5,-1
OD52206,,20220525,1995,5,-1
OD52207,,20220517,1421,5,0
OD52208,,20220529,3931,5,-1
OD52209,,20220526,2388,5,2
OD52210,,20220525,3591,5,2
OD52211,,20220526,2806,5,2
OD52212,,20220505,2523,5,-1
OD52213,,20220506,4459,5,2
OD52214,,20220512,3980,5,1
OD52215,,20220514,1612,5,0
OD52216,,20220517,2062,5,-1
OD52217,,20220509,4044,5,1
